6100;31151;5,106721311
6110;31189;5,104582651
6120;31238;5,104248366
6130;32086;5,234257749
6140;31614;5,148859935
6150;31532;5,127154472
6160;31483;5,110876623
6170;31906;5,171150729
6180;31829;5,150323625
6190;31784;5,134733441
6200;31685;5,110483871
6210;31782;5,117874396
6220;31813;5,114630225
6230;31895;5,119582665
6240;33392;5,351282051
6250;31941;5,11056
6260;32055;5,120607029
6270;32044;5,110685805
6280;32135;5,117038217
6290;32242;5,125914149
6300;32308;5,128253968
6310;32329;5,123454834
6320;33648;5,324050633
6330;32411;5,120221169
6340;32506;5,127129338
6350;32496;5,117480315
6360;32605;5,126572327
6370;32628;5,122135008
6380;32761;5,134952978
6390;32818;5,135837246
6400;32803;5,12546875
6410;32930;5,137285491
6420;32914;5,126791277
6430;32886;5,114463453
6440;33100;5,139751553
6450;33583;5,206666667
6460;33245;5,14628483
6470;33510;5,179289026
6480;34991;5,399845679
6490;34553;5,32403698
6500;33773;5,195846154
6510;33679;5,173425499
6520;33902;5,199693252
6530;34025;5,210566616
6540;33700;5,152905199
6550;34061;5,200152672
6560;33808;5,153658537
6570;33733;5,134398782
6580;34285;5,210486322
6590;33871;5,139757208
6600;33997;5,151060606
6610;33966;5,138577912
6620;34094;5,150151057
6630;34401;5,188687783
6640;34349;5,173042169
6650;34259;5,151729323
6660;34402;5,165465465
6670;34352;5,150224888
6680;34406;5,150598802
6690;34597;5,171449925
6700;34495;5,148507463
6710;34555;5,149776453
6720;35985;5,354910714
6730;34539;5,132095097
6740;34585;5,131305638
6750;34742;5,146962963
6760;34993;5,17647929
6770;34789;5,138700148
6780;35080;5,174041298
6790;34887;5,137997054
6800;34935;5,1375
6810;35330;5,187958884
6820;35027;5,135923754
6830;35867;5,251390922
6840;35165;5,141081871
6850;35396;5,16729927
6860;35296;5,145189504
6870;35298;5,137991266
6880;35340;5,136627907
6890;35348;5,130333817
6900;36713;5,320724638
6910;35691;5,16512301
6920;35561;5,138872832
6930;35574;5,133333333
6940;35887;5,171037464
6950;35744;5,143021583
6960;35802;5,143965517
6970;35841;5,142180775
6980;35899;5,143123209
6990;35993;5,149213162
7000;36139;5,162714286
7010;36058;5,143794579
7020;36185;5,154558405
7030;36309;5,164864865
7040;36259;5,150426136
7050;36222;5,13787234
7060;36233;5,132152975
7070;36542;5,168599717
7080;36368;5,136723164
7090;36488;5,146403385
7100;36471;5,136760563
7110;36990;5,202531646
7120;37027;5,200421348
7130;36841;5,167040673
7140;37514;5,254061625
7150;38327;5,36041958
7160;47963;6,698743017
7170;43075;6,007670851
7180;37946;5,284958217
7190;37218;5,17635605
7200;37693;5,235138889
7210;37238;5,164771151
7220;38326;5,308310249
7230;37416;5,175103734
7240;38449;5,310635359
7250;37518;5,174896552
7260;37752;5,2
7270;38157;5,248555708
7280;37935;5,210851648
7290;37671;5,167489712
7300;37739;5,169726027
7310;37785;5,168946648
7320;38055;5,198770492
7330;37924;5,173806276
7340;39410;5,369209809
7350;38001;5,170204082
7360;38190;5,188858696
7370;38106;5,170420624
7380;39040;5,2899729
7390;38308;5,18376184
7400;38367;5,18472973
7410;38352;5,175708502
7420;38560;5,196765499
7430;38445;5,174293405
7440;39145;5,261424731
7450;38601;5,181342282
7460;38644;5,180160858
7470;38646;5,173493976
7480;38945;5,206550802
7490;41679;5,564619493
7500;38803;5,173733333
7510;38904;5,180292943
7520;38951;5,179654255
7530;39260;5,213811421
7540;39122;5,188594164
7550;39052;5,172450331
7560;39219;5,187698413
7570;39453;5,211756935
7580;39208;5,172559367
7590;39316;5,17997365
7600;39312;5,172631579
7610;39608;5,204730618
7620;39466;5,179265092
7630;39541;5,182306684
7640;39461;5,165052356
